sex,status,dept
Male,Rejected,D
Male,Rejected,D
Male,Rejected,D
Male,Rejected,D
Male,Rejected,D
Male,Rejected,D
Male,Rejected,D
Male,Rejected,D
Male,Rejected,D
Male,Rejected,D
Male,Rejected,D
Male,Rejected,D
Male,Rejected,D
Male,Rejected,D
Male,Rejected,D
Male,Rejected,D
Male,Rejected,D
Male,Rejected,D
Male,Rejected,D
Male,Rejected,D
Male,Rejected,D
Male,Rejected,D
Male,Rejected,D
Male,Rejected,D
Male,Rejected,D
Male,Rejected,D
Male,Rejected,D
Male,Rejected,D
Male,Rejected,D
Male,Rejected,D
Male,Rejected,D
Male,Rejected,D
Male,Rejected,D
Male,Rejected,D
Male,Rejected,D
Male,Rejected,D
Male,Rejected,D
Male,Rejected,D
Male,Rejected,D
Male,Rejected,D
Male,Rejected,D
Male,Rejected,D
Male,Rejected,D
Male,Rejected,D
Male,Rejected,D
Male,Rejected,D
Male,Rejected,D
Male,Rejected,D
Male,Rejected,D
Male,Rejected,D
Male,Rejected,D
Male,Rejected,D
Male,Rejected,D
Male,Rejected,D
Male,Rejected,D
Male,Rejected,D
Male,Rejected,D
Male,Rejected,D
Male,Rejected,D
Male,Rejected,D
Male,Rejected,D
Male,Rejected,D
Male,Rejected,D
Male,Rejected,D
Male,Rejected,D
Male,Rejected,D
Male,Rejected,D
Male,Rejected,D
Male,Rejected,D
Male,Rejected,D
Male,Rejected,D
Male,Rejected,D
Male,Rejected,D
Male,Rejected,D
Male,Rejected,D
Male,Rejected,D
Male,Rejected,D
Male,Rejected,D
Male,Rejected,D
Male,Rejected,D
Male,Rejected,D
Male,Rejected,D
Male,Rejected,D
Male,Rejected,D
Male,Rejected,D
Male,Rejected,D
Male,Rejected,D
Male,Rejected,D
Male,Rejected,D
Male,Rejected,D
Male,Rejected,D
Male,Rejected,D
Male,Rejected,D
Male,Rejected,D
Male,Rejected,D
Male,Rejected,D
Male,Rejected,D
Male,Rejected,D
Male,Rejected,D
Male,Rejected,D
Male,Rejected,D
Male,Rejected,D
Male,Rejected,D
Male,Rejected,D
Male,Rejected,D
Male,Rejected,D
Male,Rejected,D
Male,Rejected,D
Male,Rejected,D
Male,Rejected,D
Male,Rejected,D
Male,Rejected,D
Male,Rejected,D
Male,Rejected,D
Male,Rejected,D
Male,Rejected,D
Male,Rejected,D
Male,Rejected,D
Male,Rejected,D
Male,Rejected,D
Male,Rejected,D
Male,Rejected,D
Male,Rejected,D
Male,Rejected,D
Male,Rejected,D
Male,Rejected,D
Male,Rejected,D
Male,Rejected,D
Male,Rejected,D
Male,Rejected,D
Male,Rejected,D
Male,Rejected,D
Male,Rejected,D
Male,Rejected,D
Male,Rejected,D
Male,Rejected,D
Male,Rejected,D
Male,Rejected,D
Male,Rejected,D
Male,Rejected,D
Male,Rejected,D
Male,Rejected,D
Male,Rejected,D
Male,Rejected,D
Male,Rejected,D
Male,Rejected,D
Male,Rejected,D
Male,Rejected,D
Male,Rejected,D
Male,Rejected,D
Male,Rejected,D
Male,Rejected,D
Male,Rejected,D
Male,Rejected,D
Male,Rejected,D
Male,Rejected,D
Male,Rejected,D
Male,Rejected,D
Male,Rejected,D
Male,Rejected,D
Male,Rejected,D
Male,Rejected,D
Male,Rejected,D
Male,Rejected,D
Male,Rejected,D
Male,Rejected,D
Male,Rejected,D
Male,Rejected,D
Male,Rejected,D
Male,Rejected,D
Male,Rejected,D
Male,Rejected,D
Male,Rejected,D
Male,Rejected,D
Male,Rejected,D
Male,Rejected,D
Male,Rejected,D
Male,Rejected,D
Male,Rejected,D
Male,Rejected,D
Male,Rejected,D
Male,Rejected,D
Male,Rejected,D
Male,Rejected,D
Male,Rejected,D
Male,Rejected,D
Male,Rejected,D
Female,Rejected,D
Female,Rejected,D
Female,Rejected,D
Female,Rejected,D
Female,Rejected,D
Female,Rejected,D
Female,Rejected,D
Female,Rejected,D
Female,Rejected,D
Female,Rejected,D
Female,Rejected,D
Female,Rejected,D
Female,Rejected,D
Female,Rejected,D
Female,Rejected,D
Female,Rejected,D
Female,Rejected,D
Female,Rejected,D
Female,Rejected,D
Female,Rejected,D
Female,Rejected,D
Female,Rejected,D
Female,Rejected,D
Female,Rejected,D
Female,Rejected,D
Female,Rejected,D
Female,Rejected,D
Female,Rejected,D
Female,Rejected,D
Female,Rejected,D
Female,Rejected,D
Female,Rejected,D
Female,Rejected,D
Female,Rejected,D
Female,Rejected,D
Female,Rejected,D
Female,Rejected,D
Female,Rejected,D
Female,Rejected,D
Female,Rejected,D
Female,Rejected,D
Female,Rejected,D
Female,Rejected,D
Female,Rejected,D
Female,Rejected,D
Female,Rejected,D
Female,Rejected,D
Female,Rejected,D
Female,Rejected,D
Female,Rejected,D
Female,Rejected,D
Female,Rejected,D
Female,Rejected,D
Female,Rejected,D
Female,Rejected,D
Female,Rejected,D
Female,Rejected,D
Female,Rejected,D
Female,Rejected,D
Female,Rejected,D
Female,Rejected,D
Female,Rejected,D
Female,Rejected,D
Female,Rejected,D
Female,Rejected,D
Female,Rejected,D
Female,Rejected,D
Female,Rejected,D
Female,Rejected,D
Female,Rejected,D
Female,Rejected,D
Female,Rejected,D
Female,Rejected,D
Female,Rejected,D
Female,Rejected,D
Female,Rejected,D
Female,Rejected,D
Female,Rejected,D
Female,Rejected,D
Female,Rejected,D
Female,Rejected,D
Female,Rejected,D
Female,Rejected,D
Female,Rejected,D
Female,Rejected,D
Female,Rejected,D
Female,Rejected,D
Female,Rejected,D
Female,Rejected,D
Female,Rejected,D
Female,Rejected,D
Female,Rejected,D
Female,Rejected,D
Female,Rejected,D
Female,Rejected,D
Female,Rejected,D
Female,Rejected,D
Female,Rejected,D
Female,Rejected,D
Female,Rejected,D
Female,Rejected,D
Female,Rejected,D
Female,Rejected,D
Female,Rejected,D
Female,Rejected,D
Female,Rejected,D
Female,Rejected,D
Female,Rejected,D
Female,Rejected,D
Female,Rejected,D
Female,Rejected,D
Female,Rejected,D
Female,Rejected,D
Female,Rejected,D
Female,Rejected,D
Female,Rejected,D
Female,Rejected,D
Female,Rejected,D
Female,Rejected,D
Female,Rejected,D
Female,Rejected,D
Female,Rejected,D
Female,Rejected,D
Female,Rejected,D
Female,Rejected,D
Female,Rejected,D
Female,Rejected,D
Female,Rejected,D
Female,Rejected,D
Female,Rejected,D
Female,Rejected,D
Female,Rejected,D
Female,Rejected,D
Female,Rejected,D
Female,Rejected,D
Female,Rejected,D
Female,Rejected,D
Female,Rejected,D
Female,Rejected,D
Female,Rejected,D
Female,Rejected,D
Female,Rejected,D
Female,Rejected,D
Female,Rejected,D
Female,Rejected,D
Female,Rejected,D
Female,Rejected,D
Female,Rejected,D
Female,Rejected,D
Female,Rejected,D
Female,Rejected,D
Female,Rejected,D
Female,Rejected,D
Female,Rejected,D
Female,Rejected,D
Female,Rejected,D
Female,Rejected,D
Female,Rejected,D
Female,Rejected,D
Female,Rejected,D
Female,Rejected,D
Female,Rejected,D
Female,Rejected,D
Female,Rejected,D
Female,Rejected,D
Female,Rejected,D
Female,Rejected,D
Female,Rejected,D
Female,Rejected,D
Female,Rejected,D
Female,Rejected,D
Female,Rejected,D
Female,Rejected,D
Female,Rejected,D
Female,Rejected,D
Female,Rejected,D
Female,Rejected,D
Female,Rejected,D
Female,Rejected,D
Female,Rejected,D
Female,Rejected,D
Female,Rejected,D
Female,Rejected,D
Female,Rejected,D
Female,Rejected,D
Female,Rejected,D
Female,Rejected,D
Female,Rejected,D
Female,Rejected,D
Female,Rejected,D
Female,Rejected,D
Female,Rejected,D
Female,Rejected,D
Female,Rejected,D
Female,Rejected,D
Female,Rejected,D
Female,Rejected,D
Female,Rejected,D
Female,Rejected,D
Female,Rejected,D
Female,Rejected,D
Female,Rejected,D
Female,Rejected,D
Female,Rejected,D
Female,Rejected,D
Female,Rejected,D
Female,Rejected,D
Female,Rejected,D
Female,Rejected,D
Female,Rejected,D
Female,Rejected,D
Female,Rejected,D
Female,Rejected,D
Female,Rejected,D
Female,Rejected,D
Female,Rejected,D
Female,Rejected,D
Female,Rejected,D
Female,Rejected,D
Female,Rejected,D
Female,Rejected,D
Female,Rejected,D
Female,Rejected,D
Female,Rejected,D
Female,Rejected,D
Female,Rejected,D
Female,Rejected,D
Female,Rejected,D
Female,Rejected,D
Female,Rejected,D
Female,Rejected,D
Female,Rejected,D
Female,Rejected,D
Female,Rejected,D
Female,Rejected,D
Female,Rejected,D
Female,Rejected,D
Female,Rejected,D
Female,Rejected,D
Female,Rejected,D
Female,Rejected,D
Female,Rejected,D
Female,Rejected,D
Female,Rejected,D
Male,Admitted,E
Male,Admitted,E
Male,Admitted,E
Male,Admitted,E
Male,Admitted,E
Male,Admitted,E
Male,Admitted,E
Male,Admitted,E
Male,Admitted,E
Male,Admitted,E
Male,Admitted,E
Male,Admitted,E
Male,Admitted,E
Male,Admitted,E
Male,Admitted,E
Male,Admitted,E
Male,Admitted,E
Male,Admitted,E
Male,Admitted,E
Male,Admitted,E
Male,Admitted,E
Male,Admitted,E
Male,Admitted,E
Male,Admitted,E
Male,Admitted,E
Male,Admitted,E
Male,Admitted,E
Male,Admitted,E
Male,Admitted,E
Male,Admitted,E
Male,Admitted,E
Male,Admitted,E
Male,Admitted,E
Male,Admitted,E
Male,Admitted,E
Male,Admitted,E
Male,Admitted,E
Male,Admitted,E
Male,Admitted,E
Male,Admitted,E
Male,Admitted,E
Male,Admitted,E
Male,Admitted,E
Male,Admitted,E
Male,Admitted,E
Male,Admitted,E
Male,Admitted,E
Male,Admitted,E
Male,Admitted,E
Male,Admitted,E
Male,Admitted,E
Male,Admitted,E
Male,Admitted,E
Female,Admitted,E
Female,Admitted,E
Female,Admitted,E
Female,Admitted,E
Female,Admitted,E
Female,Admitted,E
Female,Admitted,E
Female,Admitted,E
Female,Admitted,E
Female,Admitted,E
Female,Admitted,E
Female,Admitted,E
Female,Admitted,E
Female,Admitted,E
Female,Admitted,E
Female,Admitted,E
Female,Admitted,E
Female,Admitted,E
Female,Admitted,E
Female,Admitted,E
Female,Admitted,E
Female,Admitted,E
Female,Admitted,E
Female,Admitted,E
Female,Admitted,E
Female,Admitted,E
Female,Admitted,E
Female,Admitted,E
Female,Admitted,E
Female,Admitted,E
Female,Admitted,E
Female,Admitted,E
Female,Admitted,E
Female,Admitted,E
Female,Admitted,E
Female,Admitted,E
Female,Admitted,E
Female,Admitted,E
Female,Admitted,E
Female,Admitted,E
Female,Admitted,E
Female,Admitted,E
Female,Admitted,E
Female,Admitted,E
Female,Admitted,E
Female,Admitted,E
Female,Admitted,E
Female,Admitted,E
Female,Admitted,E
Female,Admitted,E
Female,Admitted,E
Female,Admitted,E
Female,Admitted,E
Female,Admitted,E
Female,Admitted,E
Female,Admitted,E
Female,Admitted,E
Female,Admitted,E
Female,Admitted,E
Female,Admitted,E
Female,Admitted,E
Female,Admitted,E
Female,Admitted,E
Female,Admitted,E
Female,Admitted,E
Female,Admitted,E
Female,Admitted,E
Female,Admitted,E
Female,Admitted,E
Female,Admitted,E
Female,Admitted,E
Female,Admitted,E
Female,Admitted,E
Female,Admitted,E
Female,Admitted,E
Female,Admitted,E
Female,Admitted,E
Female,Admitted,E
Female,Admitted,E
Female,Admitted,E
Female,Admitted,E
Female,Admitted,E
Female,Admitted,E
Female,Admitted,E
Female,Admitted,E
Female,Admitted,E
Female,Admitted,E
Female,Admitted,E
Female,Admitted,E
Female,Admitted,E
Female,Admitted,E
Female,Admitted,E
Female,Admitted,E
Female,Admitted,E
Male,Rejected,E
Male,Rejected,E
Male,Rejected,E
Male,Rejected,E
Male,Rejected,E
Male,Rejected,E
Male,Rejected,E
Male,Rejected,E
Male,Rejected,E
Male,Rejected,E
Male,Rejected,E
Male,Rejected,E
Male,Rejected,E
Male,Rejected,E
Male,Rejected,E
Male,Rejected,E
Male,Rejected,E
Male,Rejected,E
Male,Rejected,E
Male,Rejected,E
Male,Rejected,E
Male,Rejected,E
Male,Rejected,E
Male,Rejected,E
Male,Rejected,E
Male,Rejected,E
Male,Rejected,E
Male,Rejected,E
Male,Rejected,E
Male,Rejected,E
Male,Rejected,E
Male,Rejected,E
Male,Rejected,E
Male,Rejected,E
Male,Rejected,E
Male,Rejected,E
Male,Rejected,E
Male,Rejected,E
Male,Rejected,E
Male,Rejected,E
Male,Rejected,E
Male,Rejected,E
Male,Rejected,E
Male,Rejected,E
Male,Rejected,E
Male,Rejected,E
Male,Rejected,E
Male,Rejected,E
Male,Rejected,E
Male,Rejected,E
Male,Rejected,E
Male,Rejected,E
Male,Rejected,E
Male,Rejected,E
Male,Rejected,E
Male,Rejected,E
Male,Rejected,E
Male,Rejected,E
Male,Rejected,E
Male,Rejected,E
Male,Rejected,E
Male,Rejected,E
Male,Rejected,E
Male,Rejected,E
Male,Rejected,E
Male,Rejected,E
Male,Rejected,E
Male,Rejected,E
Male,Rejected,E
Male,Rejected,E
Male,Rejected,E
Male,Rejected,E
Male,Rejected,E
Male,Rejected,E
Male,Rejected,E
Male,Rejected,E
Male,Rejected,E
Male,Rejected,E
Male,Rejected,E
Male,Rejected,E
Male,Rejected,E
Male,Rejected,E
Male,Rejected,E
Male,Rejected,E
Male,Rejected,E
Male,Rejected,E
Male,Rejected,E
Male,Rejected,E
Male,Rejected,E
Male,Rejected,E
Male,Rejected,E
Male,Rejected,E
Male,Rejected,E
Male,Rejected,E
Male,Rejected,E
Male,Rejected,E
Male,Rejected,E
Male,Rejected,E
Male,Rejected,E
Male,Rejected,E
Male,Rejected,E
Male,Rejected,E
Male,Rejected,E
Male,Rejected,E
Male,Rejected,E
Male,Rejected,E
Male,Rejected,E
Male,Rejected,E
Male,Rejected,E
Male,Rejected,E
Male,Rejected,E
Male,Rejected,E
Male,Rejected,E
Male,Rejected,E
Male,Rejected,E
Male,Rejected,E
Male,Rejected,E
Male,Rejected,E
Male,Rejected,E
Male,Rejected,E
Male,Rejected,E
Male,Rejected,E
Male,Rejected,E
Male,Rejected,E
Male,Rejected,E
Male,Rejected,E
Male,Rejected,E
Male,Rejected,E
Male,Rejected,E
Male,Rejected,E
Male,Rejected,E
Male,Rejected,E
Male,Rejected,E
Male,Rejected,E
Male,Rejected,E
Male,Rejected,E
Male,Rejected,E
Male,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Female,Rejected,E
Male,Admitted,F
Male,Admitted,F
Male,Admitted,F
Male,Admitted,F
Male,Admitted,F
Male,Admitted,F
Male,Admitted,F
Male,Admitted,F
Male,Admitted,F
Male,Admitted,F
Male,Admitted,F
Male,Admitted,F
Male,Admitted,F
Male,Admitted,F
Male,Admitted,F
Male,Admitted,F
Male,Admitted,F
Male,Admitted,F
Male,Admitted,F
Male,Admitted,F
Male,Admitted,F
Male,Admitted,F
Female,Admitted,F
Female,Admitted,F
Female,Admitted,F
Female,Admitted,F
Female,Admitted,F
Female,Admitted,F
Female,Admitted,F
Female,Admitted,F
Female,Admitted,F
Female,Admitted,F
Female,Admitted,F
Female,Admitted,F
Female,Admitted,F
Female,Admitted,F
Female,Admitted,F
Female,Admitted,F
Female,Admitted,F
Female,Admitted,F
Female,Admitted,F
Female,Admitted,F
Female,Admitted,F
Female,Admitted,F
Female,Admitted,F
Female,Admitted,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
Male,Rejected,F
